Wavelength,UHP-T-405-EP,UHP-T-415-SR,UHP-T-425-SR,UHP-T-435-SR,UHP-T-450-EP,UHP-T-460-DI,UHP-T-488-SR,UHP-T-495-SR,UHP-T-520-EP,UHP-T-545-LA21,UHP-T-596-LA21,UHP-T-620-SR,UHP-T-630-EP,UHP-T-650-EP,UHP-T-670-SR,UHP-T-730-SR
313.5,2.59E-05,0.000359459,0,0.000124138,0.000120958,0,1.40E-08,4.01E-09,1.16E-11,0,-4.25E-06,7.76E-15,4.25E-13,0,0,0
314,2.36E-05,0.000355405,0,0.000123525,0.000128636,0,2.72E-08,7.76E-09,1.45E-11,0,-5.92E-06,1.11E-15,4.54E-13,0,0,0
314.5,2.22E-05,0.000359459,0,0.000121839,0.000130819,0,3.82E-07,1.09E-07,2.11E-10,0,-7.57E-06,0,4.83E-13,0,0,0
315,0.00044259,0.000366216,0,0.000120766,0.000134758,0,7.36E-07,2.11E-07,3.62E-10,0,-7.87E-06,0,5.07E-13,0,0,0
315.5,0.000513968,0.007525338,0,0.002433103,8.01E-05,0,2.08E-07,2.67E-07,6.64E-11,0,-1.92E-05,0,3.68E-14,0,0,0
316,0.000592872,0.007497973,0,0.002470345,7.62E-05,0,4.34E-10,5.59E-10,8.45E-14,0,-1.38E-05,0,3.73E-14,0,0,0
316.5,0.000666193,0.007279054,0,0.002516897,8.14E-05,0,4.35E-10,5.59E-10,5.33E-14,0,-8.47E-06,3.40E-14,3.73E-14,0,0,0
317,0.00074801,0.00703277,0,0.002551034,8.49E-05,7.48E-06,4.35E-10,5.59E-10,7.44E-15,0,-5.12E-06,1.03E-13,3.66E-14,0,0,0
317.5,3.82E-05,0.006841216,0,0.002585172,8.39E-05,9.69E-06,4.35E-10,5.59E-10,9.56E-15,0,-3.44E-06,6.43E-14,3.62E-14,0,0,0
318,3.99E-05,0.000321622,0,0.000129195,0.00014368,3.02E-05,7.73E-10,2.19E-10,2.22E-14,0,-2.03E-06,8.35E-10,5.09E-13,0,0,0
318.5,4.13E-05,0.000309459,0,0.000129195,0.0001288,4.17E-05,7.77E-10,2.19E-10,1.56E-13,0,-3.63E-06,1.56E-09,6.06E-09,0,0,0
319,4.52E-05,0.000306757,0,0.000129195,9.97E-05,3.66E-05,7.72E-10,2.17E-10,2.82E-13,0,-4.51E-06,5.19E-10,1.19E-08,0,0,0
319.5,4.90E-05,0.000310811,0,0.000128889,8.93E-05,1.74E-05,7.59E-10,2.17E-10,1.93E-12,0,-4.43E-06,1.27E-14,5.83E-09,0,0,0
320,0.001025995,0.000327027,0,0.00012567,8.54E-05,9.06E-06,7.51E-10,2.17E-10,3.55E-12,0,-5.40E-06,0,4.74E-13,0,0,0
320.5,0.00103085,0.006950676,0,0.002498276,4.45E-05,0,4.09E-10,5.49E-10,3.71E-12,0,-1.32E-05,0,3.24E-14,0,0,0
321,0.001025995,0.00714223,0,0.002464138,4.45E-05,2.03E-06,3.94E-10,5.40E-10,6.27E-12,0,-1.15E-05,0,3.18E-14,0,0,0
321.5,0.001011913,0.007361149,0,0.002426897,4.47E-05,7.21E-06,4.57E-10,6.26E-10,8.82E-12,0,-1.10E-05,0,3.14E-14,0,0,0
322,0.000916743,0.007497973,0,0.002374138,4.35E-05,7.30E-06,5.21E-10,7.13E-10,1.09E-11,0,-1.32E-05,0,3.10E-14,0,0,0
322.5,4.14E-05,0.007525338,0,0.002346207,4.61E-05,6.09E-06,1.87E-08,2.53E-08,3.43E-10,0,-1.56E-05,0,2.96E-14,0,0,0
323,4.01E-05,0.000371622,0,0.000115402,7.39E-05,1.08E-05,6.54E-08,1.96E-08,1.02E-09,0,-6.36E-06,0,3.90E-13,0,0,0
323.5,3.79E-05,0.00037027,0,0.00011295,6.21E-05,1.98E-05,3.28E-08,9.76E-09,4.65E-10,0,-7.72E-06,0,3.58E-13,0,0,0
324,3.72E-05,0.000371622,0,0.000110651,5.06E-05,3.98E-05,6.77E-10,2.02E-10,9.33E-12,0,-8.61E-06,0,3.24E-13,0,0,0
324.5,3.60E-05,0.000378378,0,0.000108966,4.13E-05,4.69E-05,6.88E-10,2.03E-10,8.02E-12,0,-8.71E-06,0,2.97E-13,0,0,0
325,0.000712563,0.000383784,0,0.00010636,3.65E-05,5.10E-05,7.03E-10,2.06E-10,7.03E-12,0,-9.01E-06,0,2.78E-13,0,0,0
325.5,0.000676632,0.007744257,0,0.002094828,2.14E-05,3.90E-05,4.06E-10,5.27E-10,3.53E-12,0,-2.30E-05,0,1.86E-14,0,0,0
326,0.0005953,0.007662162,0,0.002104138,2.20E-05,4.74E-05,4.14E-10,5.27E-10,2.92E-12,0,-1.67E-05,0,1.80E-14,0,0,0
326.5,0.000598699,0.007607432,0,0.002082414,1.89E-05,4.74E-05,4.19E-10,5.27E-10,2.38E-12,0,-1.32E-05,0,1.73E-14,0,0,0
327,0.000676389,0.007607432,0,0.002051379,1.25E-05,4.78E-05,4.25E-10,5.27E-10,1.82E-12,0,-1.20E-05,0,1.66E-14,9.36E-16,0,0
327.5,3.79E-05,0.007607432,0,0.002023448,8.56E-06,4.15E-05,4.24E-10,5.21E-10,1.57E-12,0,-1.36E-05,0,1.58E-14,5.66E-15,0,0
328,4.24E-05,0.000368919,0,9.93E-05,1.12E-05,6.62E-05,7.59E-10,2.05E-10,2.48E-12,0,-6.37E-06,0,2.20E-13,1.89E-13,0,0
328.5,4.76E-05,0.000362162,0,9.81E-05,1.03E-05,5.31E-05,7.61E-10,2.03E-10,2.12E-12,0,-8.55E-06,0,2.16E-13,2.62E-13,0,0
329,4.95E-05,0.000358108,0,9.75E-05,8.24E-06,4.78E-05,7.54E-10,2.00E-10,1.90E-12,0,-1.05E-05,0,2.10E-13,3.58E-13,0,0
329.5,5.03E-05,0.00035,0,9.79E-05,9.62E-06,2.91E-05,7.48E-10,1.99E-10,1.42E-12,0,-1.12E-05,0,2.05E-13,3.43E-13,0,0
330,0.001050516,0.000343243,0,9.78E-05,1.17E-05,2.06E-05,7.46E-10,1.99E-10,1.00E-12,0,-1.15E-05,0,1.97E-13,3.97E-13,0,0
330.5,0.001087904,0.006950676,0,0.001967586,7.21E-06,1.15E-05,4.18E-10,5.06E-10,4.20E-13,0,-2.82E-05,0,1.32E-14,3.57E-14,0,0
331,0.001115824,0.00703277,0,0.001967586,7.62E-06,1.41E-05,4.21E-10,5.09E-10,2.54E-13,0,-2.56E-05,0,1.30E-14,4.47E-14,0,0
331.5,0.001135246,0.007060135,0,0.001983103,9.54E-06,1.45E-05,4.23E-10,5.15E-10,3.03E-13,0,-2.07E-05,0,1.35E-14,4.96E-14,0,0
332,0.001171177,0.007196959,0,0.001939655,2.21E-05,1.25E-05,4.26E-10,5.18E-10,3.38E-13,0,-2.13E-05,0,1.41E-14,4.90E-14,0,0
332.5,6.14E-05,0.007415878,0,0.001905517,3.10E-05,1.27E-05,4.30E-10,5.24E-10,5.58E-13,0,-2.17E-05,0,1.48E-14,4.77E-14,0,0
333,6.13E-05,0.000381081,0,9.36E-05,7.26E-05,1.63E-05,7.62E-10,2.08E-10,1.30E-12,0,-8.17E-06,0,2.21E-13,6.02E-13,0,0
333.5,5.99E-05,0.000398649,0,9.36E-05,9.41E-05,1.86E-05,7.60E-10,2.10E-10,1.57E-12,0,-7.73E-06,0,2.28E-13,5.75E-13,0,0
334,5.77E-05,0.000405405,0,9.56E-05,0.00010624,1.45E-05,7.58E-10,2.11E-10,1.76E-12,0,-6.22E-06,0,2.30E-13,4.98E-13,0,0
334.5,5.34E-05,0.000406757,0,9.70E-05,0.00011136,6.96E-06,7.54E-10,2.12E-10,1.54E-12,0,-5.41E-06,0,2.28E-13,4.03E-13,0,0
335,0.000979381,0.000413514,0,9.82E-05,0.00011024,1.54E-05,7.54E-10,2.13E-10,1.49E-12,0,-5.02E-06,0,2.21E-13,4.40E-13,0,0
335.5,0.000935194,0.008346284,0,0.002014138,6.04E-05,1.32E-05,4.26E-10,5.43E-10,8.83E-13,0,-1.30E-05,0,7.79E-11,1.72E-10,0,0
336,0.000892464,0.008346284,0,0.00206069,5.93E-05,1.42E-05,4.31E-10,5.46E-10,9.21E-13,0,-1.11E-05,0,1.48E-10,3.31E-10,0,0
336.5,0.000829584,0.008236824,0,0.002119655,5.93E-05,4.18E-06,2.30E-09,2.90E-09,4.75E-12,0,-7.46E-06,0,6.97E-11,9.44E-11,0,0
337,0.000789526,0.008072635,0,0.002181724,5.93E-05,0,4.16E-09,5.26E-09,8.14E-12,0,-3.44E-06,0,1.31E-14,1.56E-15,0,0
337.5,3.97E-05,0.007935811,0,0.002265517,6.37E-05,0,3.24E-08,4.12E-08,4.76E-11,0,1.18E-06,2.64E-15,1.26E-14,0,0,0
338,4.15E-05,0.000390541,0,0.000116169,0.000123183,0,1.07E-07,3.03E-08,1.35E-10,0,2.06E-06,0,1.74E-13,0,0,0
338.5,4.02E-05,0.000398649,0,0.000119693,0.000118692,0,1.88E-07,5.37E-08,2.05E-10,0,2.86E-06,0,1.77E-13,0,0,0
339,3.79E-05,0.000402703,0,0.000122605,0.000108603,0,2.67E-07,7.69E-08,2.12E-10,0,3.36E-06,0,1.84E-13,0,0,0
339.5,3.60E-05,0.000406757,0,0.000127356,8.85E-05,0,1.51E-07,4.38E-08,1.12E-10,0,5.76E-06,0,4.57E-09,0,0,0
340,0.000698968,0.000414865,0,0.000128889,8.19E-05,0,3.55E-08,1.04E-08,2.13E-11,0,6.73E-06,0,9.81E-09,0,0,0
340.5,0.000680031,0.008483108,0,0.002622414,4.62E-05,0,1.59E-07,2.11E-07,1.02E-10,0,1.97E-05,0,7.06E-10,0,0,0
341,0.000709165,0.008510473,0,0.002634828,5.03E-05,0,2.98E-07,3.97E-07,2.29E-10,0,2.36E-05,0,7.33E-10,0,0,0
341.5,0.000765005,0.008401014,0,0.002641034,5.39E-05,0,4.65E-07,6.25E-07,4.91E-10,0,2.66E-05,0,1.57E-09,0,0,0
342,0.000813561,0.008209459,0,0.002647241,5.53E-05,0,6.34E-07,8.54E-07,8.40E-10,0,2.77E-05,0,2.53E-09,0,0,0
342.5,4.37E-05,0.00815473,0,0.002647241,5.59E-05,0,9.84E-07,1.33E-06,1.58E-09,0,2.72E-05,0,3.70E-09,0,0,0
343,4.66E-05,0.000397297,0,0.000131341,0.000107514,0,2.35E-06,7.09E-07,4.75E-09,0,1.05E-05,0,6.94E-08,0,0,0
343.5,4.69E-05,0.000393243,0,0.000132567,0.000120001,0,3.04E-06,9.24E-07,6.65E-09,0,1.03E-05,0,9.07E-08,0,0,0
344,4.58E-05,0.000393243,0,0.000133793,0.000129437,0,3.70E-06,1.13E-06,8.14E-09,0,9.60E-06,0,1.10E-07,0,0,0
344.5,4.51E-05,0.000391892,0,0.000138697,0.000129099,0,4.68E-06,1.44E-06,8.60E-09,0,1.11E-05,8.48E-09,1.44E-07,0,0,0
345,0.000940778,0.000390541,0,0.000143755,0.000132572,0,5.71E-06,1.77E-06,7.12E-09,0,1.22E-05,1.05E-07,1.78E-07,0,0,0
345.5,0.001011671,0.007881081,0,0.002963793,7.87E-05,0,3.84E-06,5.34E-06,3.54E-09,0,2.98E-05,1.67E-07,1.66E-08,0,0,0
346,0.001014341,0.007853716,0,0.002957586,8.49E-05,0,4.48E-06,6.21E-06,3.45E-09,0,2.41E-05,2.78E-07,2.11E-08,0,0,0
346.5,0.001083777,0.007853716,0,0.002963793,8.76E-05,0,5.50E-06,7.66E-06,4.01E-09,0,2.01E-05,3.39E-07,2.70E-08,0,0,0
347,0.001110482,0.007881081,0,0.002982414,8.86E-05,0,6.48E-06,9.07E-06,4.97E-09,0,1.87E-05,3.06E-07,3.40E-08,0,0,0
347.5,5.52E-05,0.007881081,0,0.003025862,8.92E-05,0,7.77E-06,1.08E-05,6.01E-09,0,2.06E-05,8.81E-08,4.49E-08,0,0,0
348,5.58E-05,0.000395946,0,0.00015249,0.000161301,0,1.60E-05,4.96E-06,1.08E-08,0,9.62E-06,7.61E-08,8.31E-07,0,0,0
348.5,5.56E-05,0.000404054,0,0.000156322,0.00016731,0,1.73E-05,5.34E-06,1.11E-08,0,1.07E-05,1.21E-07,1.16E-06,0,0,0
349,5.55E-05,0.000409459,0,0.000157854,0.000176422,0,1.86E-05,5.72E-06,1.15E-08,0,1.01E-05,1.75E-07,1.52E-06,0,0,0
349.5,0.001141884,0.000414865,0,0.000156322,0.000175161,0,1.74E-05,5.32E-06,9.66E-09,0,7.37E-06,6.22E-11,1.98E-06,0,0,0
350,0.001181619,0.008405751,0,0.003085831,0.000203005,0,1.94E-05,5.91E-06,1.02E-08,0,4.95E-09,1.61E-09,6.18E-10,0,0,0
350.5,0.001233905,0.008247076,0,0.002978993,0.000205775,0,1.71E-05,2.31E-05,8.60E-09,0,6.75E-09,1.49E-09,3.82E-10,0,0,0
351,0.001272153,0.008114658,0,0.002850197,0.000207989,0,1.39E-05,1.90E-05,6.47E-09,0,-7.75E-09,9.41E-10,4.03E-10,0,0,0
351.5,0.00126033,0.007866882,0,0.002802745,0.000215548,0,1.14E-05,1.54E-05,5.67E-09,0,-1.04E-08,4.77E-10,4.14E-10,0,0,0
352,0.00128518,0.00764843,0,0.00274101,0.00021524,0,8.39E-06,1.13E-05,3.88E-09,0,-1.53E-08,4.99E-10,4.15E-10,0,0,0
352.5,0.001336999,0.00737983,0,0.002755308,0.000216041,9.08E-06,6.80E-06,9.15E-06,4.09E-09,0,-1.95E-08,4.72E-11,6.00E-10,0,0,0
353,0.001312562,0.007189332,0,0.002792188,0.00021801,1.57E-06,5.19E-06,1.54E-06,3.63E-09,0,-4.57E-09,3.52E-11,1.44E-09,0,0,0
353.5,0.001298267,0.007086841,0,0.002810164,0.000232692,0,4.99E-06,1.49E-06,5.26E-09,0,-5.47E-09,1.94E-11,1.83E-09,0,0,0
354,0.001240041,0.006959887,0,0.002788175,0.000234761,0,4.79E-06,1.43E-06,6.62E-09,0,-7.98E-09,4.17E-11,2.26E-09,0,0,0
354.5,0.001182397,0.006797623,0,0.002740111,0.000227082,0,4.85E-06,1.44E-06,9.29E-09,0,-8.46E-09,0,2.65E-09,0,0,0
355,0.00112428,0.006758103,0,0.002708624,0.000210426,0,4.90E-06,1.44E-06,1.21E-08,0,-6.69E-09,0,3.10E-09,0,0,0
355.5,0.001105116,0.006564697,0,0.002642982,0.0001874,0,4.40E-06,5.76E-06,1.11E-08,0,-1.94E-08,0,2.41E-09,0,0,0
356,0.00110426,0.006460451,0,0.002568234,0.000163224,0,3.78E-06,4.91E-06,9.47E-09,0,-4.90E-09,0,3.18E-09,0,0,0
356.5,0.00110159,0.006345131,0,0.00246507,0.000162585,0,3.04E-06,3.91E-06,6.21E-09,0,-1.08E-08,0,4.47E-09,0,0,0
357,0.001114384,0.006245403,0,0.002348924,0.000187987,0,2.15E-06,2.71E-06,3.30E-09,0,-3.26E-08,0,6.00E-09,0,0,0
357.5,0.001149617,0.006329347,0,0.002332282,0.000184685,0,1.70E-06,2.12E-06,2.36E-09,0,-5.30E-08,0,9.59E-09,0,0,0
358,0.001243627,0.006306795,0,0.002327604,0.000183238,0,1.26E-06,3.45E-07,1.39E-09,0,-1.54E-08,5.69E-11,2.50E-08,0,0,0
358.5,0.001250173,0.006465519,0,0.002409264,0.000186541,0,9.02E-07,2.46E-07,1.01E-09,0,-9.70E-09,6.62E-10,3.49E-08,0,0,0
359,0.001315334,0.006735927,0,0.002484026,0.000178983,0,5.75E-07,1.57E-07,6.45E-10,0,-2.79E-09,0,4.62E-08,0,0,0
359.5,0.001389219,0.006910166,0,0.002552863,0.000159254,0,6.84E-07,1.85E-07,7.37E-10,0,7.75E-09,0,5.90E-08,0,0,0
360,0.001455461,0.00706165,0,0.002590077,0.00013499,0,7.76E-07,2.09E-07,8.01E-10,0,3.15E-09,0,7.11E-08,0,0,0
360.5,0.001532262,0.007001744,0,0.002517194,0.000144431,0,8.83E-07,1.07E-06,8.30E-10,0,-6.49E-08,0,4.42E-08,0,0,0
361,0.00154983,0.006895195,0,0.002450564,0.000184005,0,9.94E-07,1.20E-06,7.53E-10,0,-1.10E-07,0,4.81E-08,0,0,0
361.5,0.001484686,0.006579235,0,0.002305606,0.000212198,0,9.00E-07,1.08E-06,5.37E-10,0,-6.68E-08,0,4.78E-08,0,0,0
362,0.001406348,0.006323144,0,0.002189065,0.00023822,0,7.64E-07,9.24E-07,3.34E-10,0,5.42E-08,0,4.58E-08,0,0,0
362.5,0.001329502,0.005789277,0,0.002042636,0.000274967,0,5.49E-07,6.59E-07,1.84E-10,0,8.88E-08,0,3.86E-08,0,0,0
363,0.001308548,0.005327818,0,0.00192198,0.000312191,0,2.75E-07,7.34E-08,7.50E-11,0,2.56E-08,0,5.14E-08,0,0,0
363.5,0.001302511,0.005263475,0,0.001951345,0.00033523,0,2.33E-07,6.18E-08,5.48E-11,0,3.04E-08,0,3.97E-08,0,0,0
364,0.001353235,0.005289908,0,0.001953876,0.000377842,0,1.90E-07,5.01E-08,3.46E-11,0,2.34E-08,0,2.78E-08,0,0,0
364.5,0.001432792,0.005709213,0,0.002097753,0.000380902,0,1.07E-07,2.79E-08,1.88E-11,0,2.38E-08,0,2.25E-08,0,0,0
365,0.001594039,0.006076573,0,0.002225216,0.000377723,0,3.22E-08,8.35E-09,5.69E-12,0,2.06E-08,0,1.76E-08,0,0,0
365.5,0.001770143,0.006531564,0,0.002388219,0.000345873,0,4.33E-08,5.03E-08,9.04E-12,0,8.86E-08,0,8.40E-09,0,0,0
366,0.001877219,0.006992138,0,0.00257652,0.000318227,0,5.13E-08,5.96E-08,1.32E-11,0,9.08E-08,0,7.04E-09,0,0,0
366.5,0.002039361,0.007110938,0,0.002694528,0.000308656,0,3.14E-07,3.63E-07,1.16E-10,0,9.26E-08,0,6.88E-09,0,0,0
367,0.002086247,0.007345896,0,0.002772302,0.000296741,0,5.36E-07,6.13E-07,2.35E-10,0,7.65E-08,0,6.67E-09,0,0,0
367.5,0.002136861,0.007222445,0,0.002722945,0.000327346,0,4.05E-07,4.62E-07,2.11E-10,0,4.63E-08,0,5.11E-09,0,0,0
368,0.002144591,0.007074987,0,0.002668234,0.00039134,0,2.59E-07,6.53E-08,1.66E-10,0,5.00E-09,0,5.96E-09,0,0,0
368.5,0.002092699,0.006593145,0,0.002523902,0.000487266,0,1.52E-07,3.83E-08,1.15E-10,0,4.21E-09,0,5.24E-09,0,0,0
369,0.002063023,0.006159258,0,0.002407872,0.000577749,0,8.28E-09,2.09E-09,6.98E-12,0,4.31E-09,0,4.60E-09,0,0,0
369.5,0.002084387,0.005997642,0,0.00225244,0.000639181,0,6.00E-08,1.51E-08,5.29E-11,0,3.62E-09,0,4.01E-09,0,0,0
370,0.002313644,0.005803463,0,0.002117773,0.000686871,0,1.21E-07,3.08E-08,1.16E-10,0,2.92E-09,0,3.42E-09,0,0,0
370.5,0.00253847,0.005868606,0,0.002135592,0.00068342,5.12E-05,6.20E-08,7.13E-08,5.89E-11,0,1.17E-08,0,1.56E-09,0,0,0
371,0.00293804,0.005933547,0,0.002153355,0.000702925,0.000118134,2.40E-09,2.76E-09,2.19E-12,0,8.84E-09,0,1.24E-09,0,0,0
371.5,0.003377653,0.006443795,0,0.002319275,0.000651777,0.000137473,1.41E-07,1.62E-07,1.14E-10,0,5.09E-09,0,7.45E-10,0,0,0
372,0.004030968,0.006932068,0,0.002489909,0.000629114,0.000151231,2.60E-07,3.00E-07,2.04E-10,0,2.48E-09,0,3.26E-10,0,0,0
372.5,0.004824545,0.007551916,0,0.002663997,0.000584607,9.76E-05,3.13E-07,3.62E-07,1.96E-10,0,4.49E-10,0,4.08E-10,0,0,0
373,0.005635527,0.008063608,0,0.002861134,0.00051937,7.49E-05,3.44E-07,8.87E-08,1.94E-10,0,-5.42E-10,0,8.60E-10,0,0,0
373.5,0.006644949,0.008396681,0,0.003051777,0.000464412,7.60E-05,2.27E-07,5.89E-08,1.28E-10,0,-6.95E-10,0,7.31E-10,0,0,0
374,0.007409408,0.008900161,0,0.003275232,0.000396576,8.56E-05,1.31E-07,3.42E-08,7.67E-11,0,-9.43E-10,0,6.21E-10,0,0,0
374.5,0.008301312,0.008921248,0,0.003293407,0.0003969,6.34E-05,1.55E-07,4.10E-08,7.53E-11,0,-1.49E-09,0,6.28E-10,0,0,0
375,0.009042106,0.008915898,0,0.003311374,0.00041309,3.40E-05,1.80E-07,4.79E-08,6.65E-11,0,-2.60E-09,0,6.33E-10,0,0,0
375.5,0.009775718,0.008667531,0,0.003229401,0.000497697,0,1.02E-07,1.24E-07,2.83E-11,0,-7.43E-09,0,1.99E-10,0,0,0
376,0.010851283,0.008527664,0,0.003142469,0.000600502,0,1.51E-09,1.84E-09,2.59E-13,0,-2.94E-09,1.71E-09,6.81E-11,0,0,0
376.5,0.012028158,0.008552596,0,0.00312716,0.000665781,0,1.58E-09,1.93E-09,2.84E-13,0,-1.41E-08,3.19E-09,3.63E-10,0,0,0
377,0.013616478,0.008408267,0,0.003109504,0.000718244,0,1.65E-09,2.03E-09,3.26E-13,0,-2.23E-08,2.73E-09,6.91E-10,0,0,0
377.5,0.01544664,0.008437425,0,0.003129283,0.000763356,0,5.96E-09,7.37E-09,1.38E-12,0,-2.54E-08,5.62E-11,9.54E-10,0,0,0
378,0.017062792,0.008625719,0,0.003097338,0.000802283,0,1.02E-08,2.85E-09,2.49E-12,0,-6.80E-09,0,2.29E-09,0,0,0
378.5,0.018762826,0.008582813,0,0.003043373,0.000847997,0,1.74E-07,4.83E-08,4.95E-11,0,-7.02E-09,0,2.71E-09,0,0,0
379,0.022004294,0.008552196,0,0.003012581,0.000908469,0,3.56E-07,9.94E-08,1.21E-10,0,-6.74E-09,0,3.07E-09,0,0,0
379.5,0.025794836,0.009020751,0,0.003198596,0.000876963,0,1.66E-07,4.67E-08,5.57E-11,0,-4.24E-09,0,2.16E-09,0,0,0
380,0.031104223,0.00973209,0,0.003389985,0.000844865,0,1.60E-09,2.04E-09,4.37E-13,0,-1.65E-09,0,3.73E-10,0,0,0
380.5,0.037350585,0.011060261,0,0.003687603,0.000747427,0,1.76E-09,2.25E-09,4.25E-13,0,-1.00E-08,0,2.24E-09,0,0,0
381,0.043510418,0.012290519,0,0.003965567,0.000648484,0,1.80E-09,2.33E-09,6.64E-13,0,-1.32E-08,0,2.81E-09,0,0,0
381.5,0.050520957,0.013358482,0,0.004123447,0.000583889,0,1.90E-08,2.47E-08,1.11E-11,0,-1.28E-08,0,2.42E-09,0,0,0
382,0.058749827,0.014468345,0,0.004314723,0.000496456,0,3.21E-08,4.16E-08,2.89E-11,0,-1.16E-08,0,2.04E-09,0,0,0
382.5,0.068044448,0.015671231,0,0.00449201,0.000412084,0,1.39E-08,1.82E-08,1.60E-11,0,-5.58E-09,0,8.93E-10,0,0,0
383,0.077587144,0.017068888,0,0.00477224,0.00033906,1.21E-07,6.39E-10,8.38E-10,8.87E-13,0,-3.63E-11,0,6.01E-12,0,0,0
383.5,0.088424671,0.018224473,0,0.004919413,0.000300111,3.19E-06,5.54E-10,7.24E-10,8.09E-13,0,-3.56E-10,0,7.04E-11,0,0,0
384,0.095204847,0.019714575,0,0.005068805,0.000258059,4.57E-06,4.75E-10,6.18E-10,7.14E-13,0,-5.44E-10,0,1.16E-10,0,0,0
384.5,0.102292156,0.020189597,0,0.004973258,0.00036054,4.97E-06,6.50E-10,8.08E-10,8.14E-13,0,-1.23E-09,0,3.96E-10,0,0,0
385,0.109632754,0.020706691,0,0.004837655,0.000466503,8.41E-06,8.28E-10,9.81E-10,8.28E-13,0,-1.54E-09,0,7.13E-10,0,0,0
385.5,0.117024779,0.021290757,0,0.004638705,0.000568475,2.02E-05,1.00E-09,1.10E-09,8.12E-13,0,-9.29E-09,0,3.15E-09,0,0,0
386,0.136964964,0.02195908,0,0.004439754,0.000667173,3.07E-05,1.18E-09,1.18E-09,7.13E-13,0,-1.10E-08,0,3.12E-09,0,0,0
386.5,0.159577109,0.024925505,0,0.004721621,0.000551922,2.41E-05,8.00E-07,7.72E-07,3.97E-10,0,-5.43E-08,0,1.43E-08,0,0,0
387,0.189760224,0.028153262,0,0.005073675,0.000440073,1.29E-05,1.30E-06,1.20E-06,5.34E-10,0,-5.33E-08,0,2.02E-08,0,0,0
387.5,0.224440645,0.032631864,0,0.005499288,0.000262301,5.48E-06,5.33E-07,5.31E-07,2.57E-10,0,-4.00E-08,0,1.63E-08,0,0,0
388,0.251987896,0.038023226,0,0.005933899,9.88E-05,1.19E-06,9.94E-08,1.06E-07,5.79E-11,0,-9.39E-09,0,2.70E-09,0,0,0
388.5,0.282281324,0.042197328,0,0.006056772,6.34E-05,3.76E-07,1.34E-07,1.51E-07,8.17E-11,0,-9.63E-09,0,1.84E-09,0,0,0
389,0.31193835,0.047143607,0,0.006104931,2.70E-05,5.30E-07,8.40E-08,1.00E-07,5.58E-11,0,-1.21E-08,0,9.18E-10,0,0,0
389.5,0.34367601,0.051625057,0,0.006120923,2.04E-05,6.02E-07,5.79E-08,7.17E-08,3.53E-11,0,-1.21E-08,0,5.31E-10,0,0,0
390,0.377237818,0.057137627,0,0.006175036,1.35E-05,5.44E-07,3.47E-08,4.46E-08,1.84E-11,0,-9.62E-09,0,1.56E-10,0,0,0
390.5,0.412872604,0.063255052,0,0.006219796,1.01E-05,8.11E-07,1.75E-08,2.28E-08,9.61E-12,0,-5.18E-08,0,4.45E-10,0,0,0
391,0.449756479,0.06972222,0,0.006302836,6.63E-06,7.44E-07,5.90E-09,7.84E-09,3.24E-12,0,-5.48E-08,0,1.60E-10,0,0,0
391.5,0.48847907,0.07678161,0,0.006378081,7.05E-06,9.77E-07,1.55E-08,2.05E-08,8.94E-12,0,-5.77E-08,0,1.12E-10,0,0,0
392,0.528435,0.085185246,0,0.006453299,7.50E-06,1.25E-06,2.65E-08,3.48E-08,1.62E-11,0,-7.63E-08,0,6.97E-11,0,0,0
392.5,0.569280376,0.093931846,0.000671755,0.006605504,6.91E-06,1.50E-06,2.00E-08,2.61E-08,1.32E-11,0,-1.03E-07,0,8.61E-11,0,0,0
393,0.611065768,0.104023595,0.001930961,0.006757684,6.45E-06,1.55E-06,1.43E-08,1.86E-08,9.48E-12,0,-3.21E-08,0,1.98E-11,0,0,0
393.5,0.653114824,0.115166889,0.003013549,0.006912439,6.29E-06,1.72E-06,1.64E-08,2.12E-08,1.19E-11,0,-3.45E-08,0,2.21E-11,8.96E-12,0,0
394,0.694683694,0.127327278,0.004577646,0.007067285,6.13E-06,1.64E-06,1.82E-08,2.34E-08,1.32E-11,0,-3.06E-08,0,2.19E-11,1.18E-11,0,0
394.5,0.735543896,0.140764522,0.006654828,0.007256409,7.17E-06,1.79E-06,1.06E-08,1.35E-08,6.90E-12,0,-3.31E-08,0,2.27E-11,1.18E-11,0,0
395,0.775763496,0.155541451,0.008542276,0.007407252,8.01E-06,1.87E-06,3.14E-10,3.97E-10,1.78E-13,0,-4.08E-08,0,2.36E-11,8.42E-12,0,0
395.5,0.813790695,0.172147741,0.01049914,0.007564789,6.15E-06,1.46E-06,6.01E-09,7.48E-09,3.58E-12,0,-1.99E-07,0,7.62E-11,2.21E-11,0,0
396,0.848980986,0.190460539,0.012870385,0.007837213,4.45E-06,1.07E-06,8.62E-09,1.06E-08,5.35E-12,0,-1.78E-07,0,5.22E-11,7.60E-12,0,0
396.5,0.881370537,0.210383737,0.015990902,0.00810615,4.33E-06,1.02E-06,8.45E-09,1.03E-08,5.01E-12,0,-1.64E-07,0,6.37E-11,2.65E-12,0,0
397,0.909955508,0.231325068,0.018768641,0.008489904,4.21E-06,9.11E-07,8.21E-09,9.99E-09,4.51E-12,0,-1.27E-07,0,6.83E-11,0,0,0
