16-Jun-2022 SHow Spectra 
Wavelength,UHP-T-670-SR,UHP-T-545-LA21,UHP-T-620-SR,UHP-T-405-EP,UHP-T-450-EP,UHP-T-488-SR,UHP-T-520-EP,UHP-T-650-EP
608.5,0.0003505075019045934,0.00435970833132909,0.3066386376307698,2.3272300886225962e-7,0,0.000001354684848367244,0.00015046494368930324,0.00014316647525878092
609,0.0004002558509743056,0.004106656002305055,0.3182892362400784,1.4948994148953078e-7,0,0.000001284318354892644,0.00013617780145047415,0.00015602500790549826
609.5,0.0005035285178573176,0.004327815501661155,0.33054417952489074,7.687943517805124e-8,0,0.000001225605939690022,0.00012188231376711733,0.00016509502273865864
610,0.0006110416335607457,0.004512092900594496,0.34363594745977927,1.2973283587539842e-9,0,0.00000116912848352273,0.00010958543928993562,0.00017602725463297962
610.5,0.0007375809961105458,0.004485548169329455,0.3572956501862801,0,0,0.0000010743914257155084,0.00009763321508945713,0.0001945622157717567
611,0.0008321101806120911,0.004455847001984851,0.37206748162659553,0,0,9.817958429463258e-7,0.00008646613981388772,0.00021486726777753315
611.5,0.0009105258632656155,0.004401791073684567,0.3873984358083657,0,2.2613978131584584e-10,9.016898079096174e-7,0.00007752925198093913,0.0002305275371164945
612,0.0009749560035011409,0.004345786401583572,0.4048024980445704,0,4.770739588458653e-9,8.196129272885787e-7,0.00007042660484488532,0.00024713703371765744
612.5,0.0009781670723224556,0.004265592148914817,0.42293601287198523,0,1.310050490948413e-8,7.247104134373044e-7,0.00006043172014499666,0.00027580527180513955
613,0.0009687652555032782,0.004160900836316086,0.4426516918513871,2.407098315234961e-9,1.2517416946843158e-8,6.299004400240242e-7,0.00005129714787117068,0.0003061078593258733
613.5,0.000872602953354645,0.004057562055891149,0.463179584650852,4.397509231481712e-8,6.0503368369184904e-9,5.664109476346377e-7,0.000046006662023880926,0.0003333473334885939
614,0.0007875160823086157,0.003978830234477519,0.4839623868766065,7.532507250155533e-8,7.413782479014908e-10,5.026434200397402e-7,0.00004022881157733776,0.0003618708509848744
614.5,0.0006762175789416084,0.003908879325723006,0.5055668678016859,1.0308019044594609e-7,1.1510477093055455e-10,4.929894314243746e-7,0.00003854520220462522,0.00040469773739057745
615,0.0005812194025837598,0.003814086446433638,0.5271422428069062,1.386044387377643e-7,1.3387584273150884e-9,4.853069380144617e-7,0.0000366238381867599,0.00044999301967180085
615.5,0.0005108501912102916,0.0037421106431211487,0.5493313177633283,1.58839398718325e-7,4.913132640282886e-10,4.984170212881885e-7,0.00003689966215710228,0.0004957917266718697
616,0.00043967684612090415,0.0036453820982633007,0.5717656224203784,1.8347150487416004e-7,0,5.196559449404434e-7,0.00003742570968530318,0.0005453954728923565
616.5,0.000389539305363616,0.0035243971181843055,0.5950098308120984,2.0612365306474742e-7,0,5.314659599221843e-7,0.00003896806682962555,0.0005958683998918475
617,0.0003327400164238615,0.003405184050751771,0.6183964222350413,1.8837961028522102e-7,1.866138901647521e-9,5.346432225077205e-7,0.00003995241677551939,0.0006495121207428035
617.5,0.0003051818313780915,0.003214843155446957,0.642319901961938,1.569759536101917e-7,6.725021861470955e-9,5.792382956178147e-7,0.00004264551471831454,0.0007094895783491463
618,0.00027126719101682324,0.003029488561724155,0.6659126285482095,1.7196714458580286e-7,5.930516667194837e-9,6.229045958476629e-7,0.00004423052791467049,0.0007749439986140294
618.5,0.00025641262560751276,0.0028525050801314748,0.6897342159586628,1.9863822323372482e-7,8.193334292135926e-9,6.948423535093415e-7,0.00004758437732785584,0.0008551107848962864
619,0.00023662460617990765,0.0026806148924798305,0.7134963117577517,2.211179890965159e-7,5.146381931818487e-9,7.665564018372626e-7,0.00005027006444554307,0.0009442790717126094
