Wavelength,UHP-T-405-EP,UHP-T-435-SR,UHP-T-488-SR,UHP-T-545-LA21,UHP-T-596-LA21,UHP-T-630-SR,UHP-T-670-SR,UHP-T-730-SR
710,0.000940254,0.001547893,0.004730539,0.016006773,-0.000851974,0.000219245,0.01707,0.656764547
710.5,0.000824558,0.001478927,0.004670659,0.01519026,-0.000838816,0.000106806,0.015826,0.671134062
711,0.000756819,0.001494253,0.004640719,0.014903916,-0.000773026,0.000026187,0.016102,0.686352684
711.5,0.000648616,0.001478927,0.004610778,0.014063182,-0.000743421,0.000123731,0.015826,0.701114095
712,0.000598861,0.001482759,0.004580838,0.013008766,-0.000710526,0.000349922,0.015342,0.715614241
712.5,0.000555999,0.001448276,0.004610778,0.012606161,-0.000717105,0.000579087,0.014651,0.730440968
713,0.000567389,0.001413793,0.004670659,0.011934974,-0.000720395,0.000610677,0.012854,0.745202378
713.5,0.000609951,0.001402299,0.004700599,0.013450663,-0.000690789,0.000603759,0.011265,0.759441261
714,0.000498451,0.001452107,0.004700599,0.012248769,-0.000605263,0.000574313,0.009399,0.772504456
714.5,0.000489459,0.001475096,0.004730539,0.012360723,-0.000549342,0.000552671,0.009606,0.784718544
715,0.000509242,0.001471264,0.004730539,0.012610467,-0.000539474,0.000614079,0.009675,0.796083523
715.5,0.000563493,0.001375479,0.004670659,0.012662139,-0.000625,0.000668112,0.009606,0.807448503
716,0.000632431,0.00140613,0.004640719,0.012833838,-0.000595395,0.000611421,0.009537,0.818682851
716.5,0.000656409,0.001455939,0.004640719,0.013108879,-0.000519737,0.000424024,0.009053,0.830439727
717,0.000590169,0.00140613,0.004640719,0.012816614,-0.000486842,0.000240286,0.008639,0.842588498
717.5,0.00048826,0.001344828,0.004640719,0.01349426,-0.000444079,0.00014137,0.007809,0.854541322
718,0.000383954,0.001314176,0.004610778,0.013272505,-0.000378289,0.000132993,0.006842,0.867539201
718.5,0.000304826,0.001333333,0.004520958,0.011492539,-0.000304934,0.000154034,0.007395,0.87988392
719,0.000239185,0.00135249,0.004431138,0.012007098,-0.000272697,0.000171931,0.007671,0.892293956
719.5,0.000206814,0.001402299,0.004401198,0.0119269,-0.000236513,9.35E-05,0.007118,0.901503508
720,0.000248476,0.001452107,0.004431138,0.011352058,-0.000190461,3.80E-05,0.004976,0.910843693
720.5,0.000317115,0.001436782,0.004461078,0.011755201,-0.000195066,0,0.004008,0.918812242
721,0.000371066,0.001417625,0.004431138,0.010982286,-0.000200329,0,0.00463,0.927107371
721.5,0.000375562,0.001363985,0.004431138,0.011564664,-0.000242763,0,0.005252,0.933834916
722,0.000407633,0.00137931,0.004431138,0.01164217,-0.000230592,0,0.004699,0.939843986
722.5,0.000360575,0.001375479,0.004431138,0.010684638,-0.000238487,0,0.004561,0.945657108
723,0.000379159,0.001344828,0.004520958,0.009238921,-0.000259539,0,0.005045,0.951535546
723.5,0.000507443,0.001329502,0.004580838,0.009553792,-0.000261184,0,0.004976,0.957871196
724,0.000564092,0.001360153,0.004610778,0.010441353,-0.000233553,0,0.004354,0.964010897
724.5,0.000570087,0.00137931,0.004580838,0.010669029,-0.000221382,0,0.002626,0.970346547
725,0.000423519,0.001440613,0.004550898,0.011984492,-0.000189803,0,0.001728,0.975637141
725.5,0.000254471,0.001471264,0.004491018,0.010456424,-0.000221711,0,0.001106,0.979752047
726,0.000129184,0.001551724,0.004520958,0.011889762,-0.000229605,0,0.001797,0.982364687
726.5,0.000108203,0.00167433,0.004520958,0.011205118,-0.000202961,0,0.002142,0.985107958
727,0.000159157,0.001766284,0.004550898,0.010131326,-0.000223355,0,0.001659,0.988373756
727.5,0.000248476,0.001850575,0.004580838,0.00779428,-0.000244408,0,0.001382,0.991247659
728,0.000172645,0.001896552,0.004640719,0.005934116,-0.000272039,0,0.000691,0.993403086
728.5,7.16E-05,0.001904215,0.004670659,0.006026155,-0.000332237,0,0.000829,0.995362566
729,8.69E-06,0.001885057,0.004670659,0.006988532,-0.000401316,0,0.000484,0.996342305
729.5,5.25E-05,0.001885057,0.004640719,0.010173308,-0.000440789,0,0.000829,0.997452677
730,0.000202618,0.001915709,0.004610778,0.009547333,-0.000457237,0,0.000898,0.997909889
730.5,0.000336297,0.001942529,0.004640719,0.008443938,-0.000490132,0,0.000622,0.998954944
731,0.000447197,0.002022989,0.004670659,0.007052044,-0.000473684,0,0,0.999738736
731.5,0.000502048,0.00208046,0.004640719,0.007062271,-0.000467105,6.95E-05,0,0.999738736
732,0.000554501,0.002072797,0.004610778,0.007484791,-0.0005,0.000105834,0,1
732.5,0.000576681,0.00197318,0.004550898,0.007552071,-0.0005625,0.000188226,0.000069,0.999869368
733,0.000642622,0.001846743,0.004491018,0.007957367,-0.000634868,0.000354325,0.000069,0.999085576
733.5,0.000770007,0.001766284,0.004461078,0.007146775,-0.000654605,0.000445007,0.000346,0.997322045
734,0.00078859,0.001735632,0.004461078,0.008081163,-0.000631579,0.000475254,0,0.994513458
734.5,0.000711559,0.001731801,0.004491018,0.00663706,-0.000601974,0.000530144,0,0.990725131
735,0.000587771,0.001697318,0.004491018,0.006120886,-0.000615132,0.00049721,0,0.985303905
735.5,0.000534719,0.001639847,0.004431138,0.005009955,-0.000677632,0.000529601,0,0.980209259
736,0.000464282,0.001586207,0.004341317,0.004599276,-0.000746711,0.000591923,0,0.975898405
736.5,0.000409132,0.001536398,0.004221557,0.005033099,-0.000789474,0.000663823,0,0.971326287
737,0.000413028,0.001475096,0.004191617,0.004648256,-0.000838816,0.000720285,0,0.96655822
737.5,0.000379458,0.001478927,0.004191617,0.004425424,-0.000838816,0.000679261,0,0.962051418
738,0.000231392,0.001509579,0.004221557,0.004358682,-0.000809211,0.000618368,0,0.958263091
738.5,0.000116595,0.001452107,0.004191617,0.004804346,-0.000858553,0.000597184,0,0.953037813
739,7.31E-05,0.001413793,0.004221557,0.005385109,-0.000891447,0.000617081,0.001244,0.946179636
739.5,0.000137576,0.00143295,0.004221557,0.005669301,-0.000855263,0.000782865,0.000622,0.937623243
740,9.83E-05,0.001413793,0.004191617,0.006014852,-0.000835526,0.00079107,0.000069,0.928544322
740.5,4.38E-05,0.001329502,0.004191617,0.005981481,-0.000898026,0.000609591,0,0.917636554
741,0.000126186,0.001310345,0.004161677,0.005096073,-0.000907895,0.000393634,0,0.906728787
741.5,0.000238585,0.001394636,0.004191617,0.004573441,-0.000855263,0.000201577,0,0.896866074
742,0.00030003,0.001505747,0.004251497,0.00485225,-0.000789474,5.71E-05,0,0.88687273
742.5,0.000395344,0.001559387,0.004251497,0.004699389,-0.000773026,0,0,0.874658642
743,0.00047747,0.001570881,0.004251497,0.006231225,-0.000792763,0,0,0.862183291
743.5,0.000574882,0.001547893,0.004251497,0.005258084,-0.000822368,0,0,0.849577308
744,0.000593166,0.001509579,0.004221557,0.004859247,-0.000828947,0,0,0.836383481
744.5,0.00056679,0.001417625,0.004251497,0.005157971,-0.000855263,0,0,0.820903594
745,0.000578779,0.00132567,0.004341317,0.004829106,-0.000881579,0,0,0.804835864
745.5,0.000663902,0.001252874,0.004491018,0.005195648,-0.000894737,0,0,0.789617242
746,0.000559297,0.001210728,0.004550898,0.00377146,-0.000907895,0,0,0.774202672
746.5,0.000383355,0.001180077,0.004610778,0.001551751,-0.000927632,0,0,0.758265573
747,0.000184334,0.001111111,0.004640719,0.001158835,-0.000980263,0,0,0.742459107
747.5,0,0.001126437,0.004640719,0.001087787,-0.000967105,0,0,0.725868849
748,0,0.001168582,0.004640719,0.002051778,-0.000940789,0,0,0.708952012
748.5,2.16E-05,0.001122605,0.004610778,0.004688086,-0.000986842,0,0,0.690663538
749,5.55E-05,0.001091954,0.004640719,0.006773235,-0.001026316,0,0,0.672440381
749.5,2.28E-05,0.001065134,0.004700599,0.005878139,-0.001049342,0,0,0.652845588
750,0,0.000996169,0.004730539,0.007230202,-0.001105263,0,0,0.633355301
750.5,0,0.001034483,0.004700599,0.004606812,-0.001052632,0,0,0.613662535
751,0,0.001095785,0.004700599,0.004376444,-0.000963816,3.20E-06,0,0.593819541
751.5,3.57E-05,0.00105364,0.004700599,0.001603422,-0.000953947,2.67E-05,0,0.573878574
752,8.15E-05,0.001015326,0.004760479,0.002613702,-0.000924342,0,0,0.553715532
752.5,0.000133979,0.000984674,0.004790419,0.003509875,-0.000891447,0,0,0.534323219
753,0.000105805,0.000980843,0.004820359,0.00392163,-0.000835526,0,0,0.512912642
753.5,0.000102807,0.000984674,0.00488024,0.006859354,-0.000766447,4.57E-07,0,0.491404091
754,0.000309322,0.001042146,0.004850299,0.00626352,-0.000648026,4.71E-05,0,0.46977144
754.5,0.000530822,0.00108046,0.004790419,0.004957207,-0.000542763,3.22E-05,0,0.448811543
755,0.000608153,0.001091954,0.004730539,0.000656655,-0.000470395,5.15E-05,0,0.428419896
755.5,0.000624937,0.001076628,0.004670659,0,-0.000427632,2.94E-05,0,0.408087032
756,0.000780797,0.001084291,0.004700599,0,-0.000365132,0,0,0.388773098
756.5,0.000906684,0.001065134,0.004820359,0.002318207,-0.000345395,0,0,0.369230558
757,0.000967829,0.000996169,0.00491018,0.006945472,-0.000368421,0.000112324,0,0.35034771
757.5,0.000927065,0.000950192,0.005,0.009484359,-0.000375,0.000289829,0,0.332085363
758,0.000905185,0.001011494,0.00502994,0.010404752,-0.000308553,0.000458272,0,0.315207715
758.5,0.000803277,0.001126437,0.00502994,0.006600998,-0.000214474,0.000562677,0,0.297624654
759,0.000690279,0.001229885,0.00497006,0.003537325,-0.000129605,0.000557503,0,0.279924024
759.5,0.00059946,0.001206897,0.00497006,0,-0.000170395,0.000526113,0,0.26093667
760,0.000612648,0.001076628,0.00488024,0,-0.000310855,0.000514134,0,0.244085149
760.5,0.00056679,0.001099617,0.004820359,0,-0.000323355,0.000558932,0,0.228807742
761,0.000523329,0.001164751,0.004760479,0.001151837,-0.000308882,0.000705134,0,0.216463022
761.5,0.000474473,0.001264368,0.004730539,0.002440927,-0.000296382,0.000728119,0,0.202328645
762,0.000497552,0.001356322,0.004730539,0.001630334,-0.000311842,0.000647728,0,0.189787978
762.5,0.00052183,0.001386973,0.004670659,0.004393668,-0.000375,0.000638208,0,0.1771624
763,0.000587771,0.001356322,0.004640719,0.001961353,-0.000460526,0.000625029,0,0.16526836
763.5,0.000651014,0.001356322,0.004580838,0.003457127,-0.000490132,0.000683263,0,0.15430834
764,0.000665401,0.001360153,0.004550898,0.000570536,-0.000496711,0.000714997,0,0.144955092
764.5,0.000558098,0.001402299,0.004520958,0.0009979,-0.000486842,0.000682806,0,0.135699818
765,0.000592567,0.001429119,0.004461078,0.000417676,-0.000529605,0.000664709,0,0.126771124
765.5,0.000621341,0.001509579,0.004371257,0,-0.000532895,0.000570682,0,0.118724196
766,0.000691478,0.001559387,0.004251497,0,-0.000542763,0.000472996,0,0.112284041
766.5,0.000802378,0.001609195,0.004191617,0,-0.000539474,0.000317903,0,0.106124744
767,0.000817664,0.001544061,0.004161677,0,-0.000601974,9.83E-05,0,0.099874005
767.5,0.000751723,0.001455939,0.004131737,0.000617363,-0.000674342,0,0,0.093682051
768,0.000695973,0.001452107,0.004161677,0.001279939,-0.000671053,0,0,0.087365996
768.5,0.000649515,0.001444444,0.004161677,0.0000296,-0.000667763,0,0,0.080997688
769,0.000726846,0.001494253,0.004221557,0.00000484,-0.000605263,0,0,0.074524875
769.5,0.000861125,0.001444444,0.004221557,0,-0.000611842,0,0,0.069397571
770,0.000991807,0.001318008,0.004221557,0,-0.000680921,0,0,0.064629505
770.5,0.001084424,0.001206897,0.004281437,0.002135205,-0.000717105,0,0,0.061226543
771,0.001175242,0.001153257,0.004281437,0.004027125,-0.000703947,0,0,0.057327179
771.5,0.001191727,0.001172414,0.004341317,0.008844389,-0.000657895,0,0,0.053630295
772,0.001278049,0.001214559,0.004431138,0.006950855,-0.000595395,0,0,0.050523867
772.5,0.001385053,0.001145594,0.004520958,0.008052098,-0.000638158,5.71E-05,0,0.048301817
773,0.001456689,0.001095785,0.004640719,0.005607941,-0.000671053,6.08E-05,0,0.046002042
773.5,0.001447097,0.001034483,0.004670659,0.004694007,-0.000690789,0,0,0.042582097
774,0.001323309,0.001007663,0.004670659,0.005124062,-0.000667763,0,0,0.040020405
774.5,0.001326906,0.001,0.004670659,0.003830129,-0.000638158,0,0,0.03807007
775,0.001295134,0.001003831,0.004670659,0.0060676,-0.000625,0,0,0.03649922
775.5,0.001268758,0.001049808,0.004670659,0.004004519,-0.000582237,0,0,0.034583503
776,0.001245679,0.001091954,0.004640719,0.005590179,-0.000539474,0,0,0.032180528
776.5,0.001198321,0.001084291,0.004670659,0.006512188,-0.000519737,0,0,0.030645603
777,0.001167449,0.001034483,0.004610778,0.005168198,-0.000539474,0,0,0.028419634
777.5,0.001095514,0.001019157,0.004580838,0.004952901,-0.000549342,0,0,0.027427485
778,0.001098511,0.00108046,0.004550898,0.007294253,-0.000546053,0,0,0.025703143
778.5,0.001201019,0.00116092,0.004550898,0.009323963,-0.000546053,0,0,0.024733201
779,0.001094914,0.001237548,0.004520958,0.007667255,-0.000542763,0,0,0.023048048
779.5,0.001064642,0.001306513,0.004431138,0.005163892,-0.000513158,0,0,0.021684251
780,0.001036467,0.001375479,0.004401198,0.000406911,-0.000460526,0,0,0.019902431
780.5,0.001016985,0.001417625,0.004311377,0.003513643,-0.000411184,0,0,0.018947511
781,0.001167149,0.001444444,0.004251497,0,-0.000394737,0,0,0.018375343
781.5,0.001403636,0.001501916,0.004191617,0,-0.000375,0,0,0.017923357
782,0.001656009,0.001551724,0.004161677,0,-0.000371711,0,0,0.017724143
782.5,0.001765711,0.001547893,0.004191617,0,-0.000394737,0,0,0.016775102
783,0.001914077,0.001467433,0.004191617,0.000204532,-0.000463816,0,0,0.016227101
783.5,0.0019998,0.001421456,0.004131737,0.000150169,-0.000483553,0,0,0.015002426
784,0.002097212,0.001448276,0.004131737,0.004631033,-0.000457237,0,0,0.014627513
784.5,0.002262363,0.001555556,0.004131737,0.002858064,-0.000391447,0,0,0.01334536
785,0.002553791,0.001632184,0.004161677,0.00470208,-0.000394737,0,0,0.012675871
785.5,0.0027107,0.001632184,0.004191617,0.002995316,-0.000480263,0,0,0.011140946
786,0.002664541,0.001628352,0.004251497,0.003063672,-0.000552632,2.08E-05,0,0.010255915
786.5,0.002602168,0.001590038,0.004341317,0.003794067,-0.000638158,9.19E-05,0,0.009288585
787,0.002707073,0.001628352,0.004371257,0.005595562,-0.000641447,0.000118499,0,0.008444703
787.5,0.002723678,0.001716475,0.004371257,0.010202374,-0.000601974,0.000125303,0,0.008547249
788,0.002823458,0.001727969,0.004371257,0.01038107,-0.000654605,0.000139426,0,0.009061938
788.5,0.002926715,0.001747126,0.004431138,0.010257274,-0.000723684,0.000155893,0,0.009624309
789,0.002953841,0.001750958,0.004491018,0.003892565,-0.000825658,0.000281167,0,0.00897964
789.5,0.002920601,0.001796935,0.004431138,0.001272942,-0.000901316,0.00029366,0,0.009033199
790,0.002989749,0.001850575,0.004401198,0,-0.0009375,0.000221332,0,0.008036478
790.5,0.003119951,0.001908046,0.004311377,0,-0.000924342,0.000228965,0,0.00636047
791,0.003198571,0.001954023,0.004281437,0,-0.000904605,0.000289229,0,0.005955511
791.5,0.003352003,0.002076628,0.004251497,0,-0.000822368,0.000426739,0,0.006293194
792,0.003523089,0.002137931,0.004251497,0.001825716,-0.0008125,0.000438518,0,0.005927425
792.5,0.003562233,0.002249042,0.004221557,0.00000431,-0.000756579,0.000350608,0,0.005083542
793,0.003596133,0.002283525,0.004251497,0.006983149,-0.000733553,0.000155836,0,0.005184782
793.5,0.003736017,0.00216092,0.004251497,0.000213682,-0.000792763,0,0,0.005634809
794,0.003881686,0.002153257,0.004281437,0.001554981,-0.000720395,0,0,0.005943754
794.5,0.003877939,0.002187739,0.004311377,0.001401043,-0.000618421,0,0,0.005555124
795,0.003819911,0.002199234,0.004251497,0.003083049,-0.000555921,0,0,0.004973812
795.5,0.003794914,0.002218391,0.004191617,0.004633724,-0.000506579,0,0,0.003858868
796,0.003698371,0.002206897,0.004251497,0.002830614,-0.000493421,0,0,0.003420598
796.5,0.003749625,0.002191571,0.004251497,0.003825823,-0.000463816,0,0,0.003578662
797,0.003999,0.002199234,0.004251497,0,-0.000384868,0,0,0.003434314
797.5,0.004172334,0.002030651,0.004221557,0.001553904,-0.000430921,0,0,0.002775929
798,0.004275321,0.001957854,0.004311377,0,-0.000404605,0,0,0.002901989
798.5,0.004279847,0.001961686,0.004401198,0,-0.000355263,0,0,0.003325889
799,0.004258177,0.00194636,0.004491018,0,-0.000384868,0,0,0.002975143
799.5,0.004327384,0.002007663,0.004550898,0,-0.000381579,0,0,0.003171744
800,0.004426295,0.002045977,0.004640719,0,-0.000388158,0,0,0.003753709
800.5,0.004617493,0.002015326,0.004640719,0,-0.000407895,0,0,0.003218771
801,0.004756328,0.001942529,0.004700599,0,-0.000424342,0,0,0.001457199
801.5,0.004817893,0.001850575,0.004730539,0,-0.000460526,0,0,0.000274327
802,0.004724107,0.001877395,0.004790419,0,-0.000440789,0,0,0.000813184
802.5,0.004650014,0.001908046,0.004760479,0,-0.000457237,0,0,0.001737405
803,0.004600019,0.001923372,0.004730539,0,-0.0005,0,0,0.002753722
803.5,0.0047658,0.00202682,0.004700599,0,-0.000463816,0,0,0.003218118
804,0.004890038,0.001984674,0.004670659,0,-0.000509868,0,0,0.003689699
804.5,0.005043074,0.001908046,0.004670659,0,-0.000546053,0,0,0.003486567
805,0.005077999,0.001808429,0.004640719,0,-0.000605263,0,0,0.002853655
805.5,0.005026232,0.001781609,0.004640719,0,-0.000625,0,0,0.003141045
806,0.004959123,0.001888889,0.004700599,0,-0.000559211,0,0,0.002299776
806.5,0.005039037,0.001957854,0.004640719,0,-0.000542763,0,0,0.001775288
807,0.005084686,0.001904215,0.004610778,0,-0.000605263,0,0,0.002050922
807.5,0.005276195,0.001904215,0.004610778,0,-0.000578947,0,0,0.002583247
808,0.005265966,0.001804598,0.004580838,0,-0.000611842,0,0,0.00321224
808.5,0.005223166,0.001681992,0.004520958,0,-0.000664474,1.16E-05,0,0.002425835
809,0.005143007,0.001639847,0.004550898,0,-0.000667763,0.000124931,0,0.001892204
809.5,0.004983377,0.001666667,0.004550898,0,-0.000648026,0.000205894,0,0.001186138
810,0.004783963,0.001754789,0.004520958,0,-0.000628289,0.000146744,0,0.002002588
810.5,0.004639494,0.001800766,0.004431138,0,-0.000664474,6.46E-05,0,0.00111821
811,0.004495863,0.001789272,0.004401198,0,-0.000743421,0.00008891,0,0.00045264
811.5,0.004441911,0.001747126,0.004431138,0,-0.000825658,0.000104662,0,0.000273021
812,0.004314526,0.00167433,0.004491018,0,-0.000898026,0.000117127,0,0.00015088
812.5,0.00415492,0.001701149,0.004491018,0,-0.000884868,9.08E-05,0,0.00015088
813,0.003933959,0.001773946,0.004461078,0,-0.000865132,1.39E-05,0,0.00015088
813.5,0.00379896,0.001881226,0.004491018,0,-0.000842105,5.94E-05,0,0.000553226
814,0.003714736,0.001904215,0.004491018,0,-0.000901316,0.000164269,0,0.000625727
814.5,0.003726575,0.001842912,0.004401198,0,-0.001006579,0.000193143,0,0.001314157
815,0.003727145,0.001823755,0.004281437,0,-0.001026316,0.000302523,0,0.001784432
815.5,0.003740393,0.001881226,0.004191617,0,-0.000963816,0.000361272,0,0.001592403
816,0.00366624,0.00189272,0.004191617,0,-0.000950658,0.000400209,0,0.001062038
816.5,0.003586242,0.001908046,0.004221557,0,-0.000947368,0.000395378,0,0.000513384
817,0.003568618,0.001984674,0.004221557,0,-0.000927632,0.000544638,0,0.000436311
817.5,0.003592746,0.002049808,0.004191617,0,-0.000888158,0.000597241,0,0.001359879
818,0.003531451,0.002045977,0.004161677,0,-0.000884868,0.000368505,0,0.001035911
818.5,0.003434129,0.001977011,0.004131737,0,-0.000911184,0.000159152,0,0.000858252
819,0.003467279,0.001873563,0.004191617,0,-0.000973684,0.000142599,0,0.000885031
819.5,0.003464431,0.001965517,0.004191617,0,-0.000881579,0.000149746,0,0.001698215
820,0.00340982,0.002149425,0.004101796,0,-0.000717105,0.000117298,0,0.001503574
820.5,0.003381646,0.002275862,0.004041916,0,-0.000572368,0.000139969,0,0.000572821
821,0.003316814,0.00235249,0.004071856,0,-0.000460526,8.15E-05,0,0.000586274
821.5,0.003335907,0.002318008,0.004131737,0,-0.000404605,2.74E-05,0,0.000565384
822,0.003302307,0.002241379,0.004221557,0,-0.000381579,1.60E-05,0,0.000572821
822.5,0.003293885,0.002229885,0.004221557,0,-0.000328947,0.000127476,0,0.000176353
823,0.003325267,0.002298851,0.004221557,0,-0.000249013,0.00020901,0,0.000612664
823.5,0.003215895,0.002321839,0.004341317,0,-0.000230263,8.81E-05,0,0.000892869
824,0.003208851,0.002348659,0.004401198,0,-0.000211184,0,0,0.000147614
824.5,0.003073613,0.002344828,0.004401198,0,-0.000197368,0,0,0.000176353
825,0.003000299,0.002348659,0.004311377,0,-0.000176645,0,0,0.000024167
825.5,0.002893176,0.002371648,0.004281437,0,-0.000152632,0,0,0
826,0.002791567,0.002413793,0.004311377,0,-0.000163158,0,0,0.000421941
826.5,0.002706803,0.002463602,0.004281437,0,-0.000163816,0,0,0.000312864
827,0.002589969,0.002455939,0.004281437,0,-0.000163487,0,0,0.000324228
827.5,0.002490158,0.002471264,0.004281437,0,-8.68E-05,0,0,0.000621808
828,0.002360735,0.002386973,0.004251497,0,-6.28E-05,0,0,0.001186791
828.5,0.002212099,0.002222222,0.004251497,0,-0.000149342,0,0,0.001365104
829,0.002179338,0.002111111,0.004191617,0,-0.000261184,0,0,0.001454587
829.5,0.002195524,0.002061303,0.004161677,0,-0.000368421,0,0,0.001169809
830,0.00219939,0.002137931,0.004071856,0,-0.000388158,0,0,0.000146961
830.5,0.002194025,0.002229885,0.003922156,0,-0.000355263,2.88E-05,0,0
831,0.002219802,0.002298851,0.003862275,0,-0.000296053,0.000205665,0,0.000316782
831.5,0.002178739,0.002264368,0.003862275,0,-0.000300987,0.000364016,0,0.000898095
832,0.002175741,0.002206897,0.003832335,0,-0.000335526,0.000446237,0,0.000909852
832.5,0.002162853,0.002229885,0.003832335,0,-0.000332237,0.00051888,0,0.001260598
833,0.002144869,0.002237548,0.003892216,0,-0.000371711,0.000643954,0,0.002289325
833.5,0.002078629,0.002187739,0.003952096,0,-0.000453947,0.000845331,0,0.001864771
834,0.002012988,0.002157088,0.003952096,0,-0.000486842,0.000905996,0,0.001046362
834.5,0.001998301,0.002199234,0.003952096,0,-0.000447368,0.00087189,0,0.000457212
835,0.001998001,0.002237548,0.003982036,0,-0.000430921,0.000798932,0,0
835.5,0.00201089,0.002206897,0.003952096,0,-0.000532895,0.000758708,0,0
836,0.001928764,0.002222222,0.004011976,0,-0.000638158,0.000803392,0,0
836.5,0.001801978,0.002298851,0.004071856,0,-0.000674342,0.000701674,0,0
837,0.001850834,0.002333333,0.004161677,0,-0.000680921,0.000561991,0,0
837.5,0.001879009,0.002298851,0.004161677,0,-0.000694079,0.000467049,0,0
838,0.001776801,0.002260536,0.004101796,0,-0.000707237,0.00042368,0,0
838.5,0.00167789,0.002249042,0.004161677,0,-0.000746711,0.000526713,0,0
839,0.001562793,0.002226054,0.004281437,0,-0.000832237,0.000630318,0,0
839.5,0.001472874,0.002256705,0.004371257,0,-0.000878289,0.000584976,0,0
840,0.001415026,0.002298851,0.004371257,0,-0.000904605,0.000450554,0,0
840.5,0.001501948,0.002298851,0.004401198,0,-0.000957237,0.000463533,0,0.000077726
841,0.001478869,0.002283525,0.004371257,0,-0.001046053,0.000572855,0,0
841.5,0.001472574,0.002337165,0.004371257,0,-0.001065789,0.000595811,0,0
842,0.001461185,0.002417625,0.004401198,0,-0.001065789,0.000455928,0,0
842.5,0.001597262,0.002509579,0.004431138,0,-0.001065789,0.000318561,0,0
843,0.001705764,0.002544061,0.004491018,0,-0.001115132,0.000166928,0,0
843.5,0.001879608,0.002743295,0.004580838,0,-0.001003289,5.33E-05,0,0
844,0.001969527,0.002896552,0.004610778,0,-0.000884868,0,0,0
844.5,0.001939854,0.002954023,0.004640719,0,-0.000828947,0,0,0
845,0.001934758,0.003042146,0.004640719,0,-0.0008125,0,0,0
845.5,0.001798981,0.003233716,0.004640719,0,-0.000766447,0,0,0
846,0.001727045,0.003501916,0.004730539,0,-0.000674342,0,0,0
846.5,0.001712359,0.003693487,0.004760479,0,-0.000588816,0,0,0
847,0.001673993,0.003766284,0.004730539,0,-0.000532895,0,0,0
847.5,0.001525327,0.003831418,0.004670659,0,-0.000480263,0,0,0
848,0.001367369,0.003984674,0.004700599,0,-0.000430921,0,0,0
848.5,0.001356879,0.004099617,0.004790419,0,-0.000414474,0,0,0
849,0.001412928,0.004214559,0.004820359,0,-0.000388158,0,0,0
849.5,0.001496253,0.004367816,0.004790419,0,-0.000306908,0,0,0
850,0.001654511,0.004597701,0.004760479,0,-0.000186184,0,0,0
850.5,0.001715656,0.004712644,0.004760479,0,-0.000146711,0,0,0
851,0.001597562,0.004789272,0.004760479,0,-0.000110855,0,0,0
851.5,0.00149925,0.004789272,0.004760479,0,-0.000145066,0,0,0
852,0.001786692,0.004827586,0.004700599,0,-0.000188158,0,0,0
852.5,0.001935058,0.004904215,0.004610778,0,-0.000212171,0,0,0
853,0.00183315,0.005019157,0.004491018,0,-0.000195395,0,0,0
853.5,0.001729443,0.005095785,0.004431138,0,-0.000215461,0,0,0
854,0.001650914,0.005095785,0.004401198,0,-0.000242434,0,0,0
854.5,0.001511839,0.005019157,0.004401198,0,-0.000318092,0,0,0
855,0.001592167,0.005057471,0.004431138,0,-0.000371711,0,0,0
855.5,0.001628734,0.005172414,0.004461078,0,-0.000378289,0,0,0
856,0.001348786,0.005287356,0.004401198,0,-0.000371711,0,0,0
856.5,0.001064642,0.005478927,0.004341317,0,-0.000279276,0,0,0
857,0.000965731,0.005670498,0.004311377,0,-0.000184211,0,0,0
857.5,0.001013687,0.005708812,0.004251497,0,-0.000177632,0,0,0
858,0.001008592,0.005670498,0.004221557,0,-0.000237829,0,0,0
858.5,0.001064941,0.005632184,0.004191617,0,-0.000292763,0,0,0
859,0.001061045,0.00559387,0.004131737,0,-0.000335526,0,0,0
859.5,0.00105535,0.005670498,0.004101796,0,-0.000325658,0,0,0
860,0.001192327,0.005632184,0.004131737,0,-0.000351974,0,0,0
860.5,0.001275951,0.005632184,0.004191617,0,-0.000342105,2.14E-05,0,0
861,0.001285842,0.005632184,0.004311377,0,-0.000322697,0.000108436,0,0
861.5,0.001167449,0.005670498,0.004401198,0,-0.00028125,0.000121186,0,0
862,0.001074832,0.005708812,0.004401198,0,-0.000299671,0.000154578,0,0
862.5,0.001100609,0.005747126,0.004311377,0,-0.000326316,0.000186225,0,0
863,0.000960336,0.005823755,0.004281437,0,-0.000355263,0.000288343,0,0
863.5,0.000869218,0.005900383,0.004221557,0,-0.000355263,0.000352152,0,0
864,0.000815566,0.005900383,0.004161677,0,-0.000368421,0.0004808,0,0
864.5,0.000740034,0.005785441,0.004161677,0,-0.000476974,0.000610706,0,0
865,0.000737636,0.005785441,0.004191617,0,-0.000493421,0.00057417,0,0
865.5,0.000882106,0.005785441,0.004221557,0,-0.000476974,0.000396264,0,0
866,0.001028674,0.005900383,0.004191617,0,-0.000375,0.000137453,0,0
866.5,0.00098821,0.005938697,0.004161677,0,-0.00031875,0,0,0
867,0.001068238,0.005977011,0.004191617,0,-0.000236184,0,0,0
867.5,0.001130283,0.005977011,0.004221557,0,-0.000248684,0,0,0
868,0.001150664,0.00605364,0.004221557,0,-0.000188816,0,0,0
868.5,0.001198321,0.00605364,0.004131737,0,-0.000199013,0,0,0
869,0.001191727,0.00605364,0.003982036,0,-0.000190461,0,0,0
